index,airport,year,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay,index,Airport,Year,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,index,Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
150,CVG,2011,75511,75374,0.8014,0.7752,0.8142,12.39,13.84,1.93,13.75,1.55,1.37,2.12,10.95,150,CVG,2011,667,623,62,60,2248,1418,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes
149,CVG,2010,83433,83424,0.8015,0.7496,0.8054,11.85,15.57,3.57,14.74,2.36,2.48,2.76,11.65,149,CVG,2010,943,1111,127,103,2248,1418,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes
148,CVG,2009,107128,107179,0.8287,0.7778,0.8433,10.01,15.68,3.66,13.02,3.45,1.92,2.4,9.51,148,CVG,2009,1056,1249,171,99,2248,1418,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes
147,CVG,2008,138516,138424,0.8117,0.7372,0.8107,11.15,16.36,4.72,15.23,3.71,1.43,3.06,11.79,147,CVG,2008,1853,2144,205,158,2248,1418,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes
146,CVG,2007,159430,159414,0.7968,0.7165,0.7908,11.75,15.69,4.9,16.04,3.94,1.41,3.31,12.69,146,CVG,2007,2415,2908,249,153,2248,1418,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes
145,CVG,2006,168752,168780,0.844,0.7892,0.8319,8.55,14.61,3.65,11.45,4.32,1.09,2.88,9.77,145,CVG,2006,1816,2359,296,236,2248,1418,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes
144,CVG,2005,242191,241472,0.8382,0.7663,0.8276,8.84,15.77,4.64,12.78,4.54,1.52,2.8,9.86,144,CVG,2005,4606,5803,350,256,2248,1418,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes
143,CVG,2004,252037,251102,0.8091,0.7481,0.8077,10.71,15.74,3.98,14.13,5.43,0.71,3.13,10.98,143,CVG,2004,5656,7136,319,320,2248,1418,CVG,CINCINNATI/NORTHERN KENTUCKY INTL,Cincinnati-Northern Ky Intl Airport,Airport,ASO,BOONE,COVINGTON,KY,Public Use,39.048837,-84.667822,Yes
120,BWI,2014,110589,110243,0.7159,0.6517,0.7672,16.1,13.34,3.97,19.4,3.27,1.74,2.75,13.73,120,BWI,2014,1588,1549,213,181,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
119,BWI,2013,118012,117135,0.7305,0.6674,0.7756,15.23,13.1,3.92,18.53,2.28,2.05,2.84,12.83,119,BWI,2013,954,878,145,208,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
118,BWI,2012,124035,123690,0.7756,0.7216,0.8055,13.02,12.65,3.46,15.78,2.55,1.69,2.83,11.56,118,BWI,2012,1511,1400,151,296,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
117,BWI,2011,127281,126806,0.773,0.7239,0.8038,13.55,12.53,3.35,16.31,2.75,1.54,2.77,11.92,117,BWI,2011,1567,1418,177,310,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
116,BWI,2010,124683,124272,0.7613,0.7112,0.7952,13.1,12.52,3.39,15.8,3.1,1.66,2.83,11.51,116,BWI,2010,2282,2180,203,229,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
115,BWI,2009,121056,120992,0.7886,0.7335,0.8134,12.09,12.82,3.82,15.24,3.06,1.43,2.69,10.74,115,BWI,2009,1042,970,206,172,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
114,BWI,2008,123340,123587,0.7833,0.7467,0.7824,13.24,12,2.97,15.53,3.37,1.22,2.88,13.23,114,BWI,2008,1002,964,206,128,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
113,BWI,2007,130735,130812,0.748,0.702,0.7493,14.67,12.5,3.59,17.67,3.83,1.41,3.21,14.58,113,BWI,2007,1759,1614,154,162,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
112,BWI,2006,131521,131308,0.7608,0.7255,0.7703,13.35,11.98,3.17,15.8,4.14,0.92,2.69,13.13,112,BWI,2006,1127,1057,165,172,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
111,BWI,2005,132011,131803,0.7682,0.7354,0.7787,12.58,12.05,3.39,15.28,4.33,1.11,2.76,12.66,111,BWI,2005,1407,1313,153,150,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
110,BWI,2004,131690,131476,0.781,0.7491,0.7853,11.53,12.09,3.14,14.07,4.65,1.06,2.99,12.14,110,BWI,2004,1186,1093,162,176,2280,1556,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes
406,MCI,2014,61417,61249,0.7732,0.7443,0.7472,14.14,11.26,2.36,15.73,2.17,1.04,2.72,15.21,395,MCI,2014,824,799,129,83,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
405,MCI,2013,62289,62112,0.795,0.7622,0.7621,12.69,11.61,2.84,14.59,1.79,1.07,2.59,14.05,394,MCI,2013,871,771,103,83,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
404,MCI,2012,64377,64185,0.8309,0.8145,0.8101,10.81,10.89,1.89,11.82,1.78,0.89,1.91,11.22,393,MCI,2012,497,434,83,103,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
403,MCI,2011,68122,68087,0.7992,0.7767,0.7844,12.58,11.28,2.21,13.89,2.56,0.96,2.6,12.63,392,MCI,2011,818,755,120,139,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
402,MCI,2010,68953,69136,0.8147,0.7874,0.7975,11.24,11.46,2.42,12.81,2.76,1.06,2.56,11.46,391,MCI,2010,654,605,133,186,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
401,MCI,2009,71385,71498,0.8298,0.7994,0.793,10.61,11.89,2.8,12.56,2.76,1.19,2.98,11.54,390,MCI,2009,538,453,102,133,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
400,MCI,2008,83948,84279,0.7933,0.7669,0.7476,12.93,11.57,2.44,14.56,2.69,1.04,3.62,14.31,389,MCI,2008,841,768,158,122,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
399,MCI,2007,92612,92916,0.7823,0.7447,0.7376,13.22,11.97,3.08,15.54,2.97,1.31,3.85,15.03,388,MCI,2007,1147,1006,162,151,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
398,MCI,2006,80635,81982,0.7984,0.7765,0.7451,11.99,10.99,2.34,13.53,2.72,0.98,3.43,14.09,387,MCI,2006,544,474,122,70,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
397,MCI,2005,78603,79179,0.8126,0.7882,0.7634,10.72,11.06,2.65,12.64,2.82,0.99,2.91,13.16,386,MCI,2005,688,602,100,137,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
396,MCI,2004,79314,79750,0.8214,0.7974,0.775,10.05,11.1,2.74,11.96,3.05,0.84,3.13,12.41,385,MCI,2004,670,576,121,98,2311,1892,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes
318,IND,2014,66542,66383,0.7231,0.6907,0.7524,15.78,12.8,2.5,17.63,2.06,1.18,3.07,14.49,307,IND,2014,786,680,66,68,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
317,IND,2013,67136,66993,0.7664,0.7252,0.7706,13.89,12.77,2.78,16.18,2.04,1.02,2.84,13.29,306,IND,2013,434,376,82,49,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
316,IND,2012,68311,68266,0.8098,0.7831,0.8027,11.2,12.05,1.86,12.52,2.16,0.81,2.46,10.92,305,IND,2012,296,251,63,48,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
315,IND,2011,68885,68918,0.7856,0.7603,0.784,12.53,12.19,2.02,13.93,2.63,0.78,2.89,12.35,304,IND,2011,598,524,64,68,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
314,IND,2010,71636,71856,0.7958,0.7501,0.7974,11.77,13.16,3.05,14.12,2.85,0.46,3,11.43,303,IND,2010,622,560,103,60,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
313,IND,2009,74138,74235,0.8193,0.7832,0.8183,10.92,13.12,2.67,12.95,2.92,0.46,2.99,10.27,302,IND,2009,520,490,97,70,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
312,IND,2008,84243,84597,0.7975,0.7502,0.7633,12.14,14.14,3.49,14.85,3.19,1.33,3.95,13.51,301,IND,2008,749,708,102,69,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
311,IND,2007,85550,85626,0.7714,0.7229,0.708,13.65,14.19,3.69,16.55,3.27,2.34,5.08,16.83,300,IND,2007,991,945,131,54,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
310,IND,2006,87866,87860,0.7781,0.7396,0.7379,12.62,13.39,3.18,14.74,2.95,1.64,4.71,14.4,299,IND,2006,387,359,125,53,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
309,IND,2005,92901,93187,0.7605,0.7179,0.737,13.27,13.21,3.57,15.64,3.12,1.74,5.02,14.75,298,IND,2005,608,572,103,49,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
308,IND,2004,86320,86866,0.7792,0.7424,0.7445,12.28,12.98,3.18,14.49,2.97,1.35,4.43,13.98,297,IND,2004,509,480,63,26,2432,1266,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes
197,DEN,2014,281772,282305,0.7168,0.6482,0.7582,16.64,15,4.36,20.28,2.86,1.98,3.84,15.16,197,DEN,2014,3140,3475,496,772,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
196,DEN,2013,287348,288563,0.72,0.6542,0.7532,16.43,14.76,4.34,20.01,2.3,2.45,3.87,14.92,196,DEN,2013,2694,2898,461,727,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
195,DEN,2012,304100,304910,0.7748,0.7232,0.8112,12.86,13.55,3.32,15.48,2.9,2.06,2.68,10.88,195,DEN,2012,2000,2228,495,314,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
194,DEN,2011,313976,313459,0.7833,0.7313,0.8149,12.48,14.01,3.71,15.43,3.73,2.02,3.07,10.84,194,DEN,2011,2921,3104,539,648,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
193,DEN,2010,313514,313279,0.7968,0.7447,0.8219,11.42,14.34,3.47,14.14,4.23,2.06,2.99,10.58,193,DEN,2010,2457,2730,572,686,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
192,DEN,2009,302078,301936,0.7815,0.7174,0.7976,12.54,15.54,4.43,16.1,4.87,2.05,3.91,11.54,192,DEN,2009,2779,2978,522,564,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
191,DEN,2008,309021,308882,0.7753,0.7023,0.7658,12.84,15.65,4.6,16.56,4.79,2.22,4.3,13.29,191,DEN,2008,2725,2984,527,384,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
190,DEN,2007,306308,305681,0.7614,0.6819,0.7544,14.11,15.94,5.46,18.54,4.48,2.44,4.64,14.34,190,DEN,2007,3805,4134,456,282,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
189,DEN,2006,297895,294284,0.784,0.732,0.7907,12.8,14.51,3.92,15.81,3.64,2.15,4.07,12.04,189,DEN,2006,4413,4621,425,278,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
188,DEN,2005,279946,275578,0.804,0.7617,0.8216,11.25,13.91,3.29,13.7,3.93,1.98,3.29,10.27,188,DEN,2005,1975,2152,338,262,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
187,DEN,2004,278131,273449,0.8134,0.7687,0.8259,10.26,13.91,3.26,12.59,3.73,1.33,3.43,9.74,187,DEN,2004,1379,1503,254,232,2487,706,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes
593,PHL,2014,200550,200637,0.7681,0.6625,0.7404,14.27,18.74,6.13,19.66,4.87,1.81,3.39,16.32,578,PHL,2014,1393,1474,200,165,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
592,PHL,2013,206945,206032,0.7808,0.6711,0.7347,13.74,18.78,6.56,19.25,4.4,1.55,3.82,16.72,577,PHL,2013,1083,1116,195,171,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
591,PHL,2012,211377,211189,0.7969,0.6951,0.7705,12.28,18.5,5.6,17.15,4.72,1.67,3.07,13.95,576,PHL,2012,1041,1083,168,85,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
590,PHL,2011,213255,213163,0.7488,0.6371,0.7279,16.17,19.41,6.56,22.03,6.36,1.78,3.72,17.82,575,PHL,2011,1988,1971,206,275,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
589,PHL,2010,214485,214971,0.7824,0.6507,0.77,13.4,18.95,7.49,19.97,6.41,1.96,3.5,14.13,574,PHL,2010,2190,2191,172,224,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
588,PHL,2009,220842,220753,0.767,0.5992,0.738,14.77,20.73,9.44,23.51,7.21,2.39,4.65,16.84,573,PHL,2009,1732,1679,228,284,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
587,PHL,2008,229700,230105,0.7554,0.604,0.7376,15.75,20.2,8.42,23.37,7.82,2.02,4.28,17.64,572,PHL,2008,1969,1990,272,320,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
586,PHL,2007,232583,233078,0.6878,0.4887,0.6839,19.64,22.09,11.2,30.2,7.65,2.31,4.94,20.61,571,PHL,2007,2493,2335,275,388,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
585,PHL,2006,241870,240724,0.6982,0.5083,0.7007,18.18,21.56,10.81,27.53,6.66,2.25,4.7,19.02,570,PHL,2006,1934,1799,260,357,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
584,PHL,2005,252534,250524,0.6797,0.5215,0.7159,19.11,20.8,9.67,27.5,6.22,2.57,4.37,17.98,569,PHL,2005,3268,3182,226,388,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
583,PHL,2004,225283,224381,0.7136,0.5482,0.7296,16.68,21.38,9.79,24.85,7.58,2.44,4.96,16.39,568,PHL,2004,2853,2726,247,419,2489,2849,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes
175,DAY,2014,20533,20524,0.7732,0.7349,0.7199,14.44,12.77,2.5,16.44,1.69,0.84,3.1,16.72,175,DAY,2014,428,404,27,13,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
174,DAY,2013,22095,22366,0.7947,0.7419,0.7479,13.32,13.46,3.27,15.85,1.37,1.07,2.86,15.1,174,DAY,2013,333,305,20,10,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
173,DAY,2012,23185,23150,0.8314,0.8033,0.776,10.95,12.61,2.22,12.36,1.41,1.04,2.44,12.97,173,DAY,2012,262,240,28,18,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
172,DAY,2011,23861,23868,0.8266,0.7919,0.7664,11.48,12.96,2.57,13.27,1.49,0.76,3.05,14.13,172,DAY,2011,385,360,29,30,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
171,DAY,2010,24635,24681,0.8428,0.7836,0.7888,10.34,13.47,3.56,13.12,1.66,0.66,2.92,12.57,171,DAY,2010,288,260,22,26,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
170,DAY,2009,25257,25284,0.8304,0.7793,0.7846,11.02,12.81,3.16,13.47,1.95,0.97,2.8,12.49,170,DAY,2009,240,206,50,27,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
169,DAY,2008,28610,28723,0.8115,0.7562,0.7574,12.64,13.06,3.66,15.41,2.52,0.99,3.08,14.42,169,DAY,2008,362,345,42,26,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
168,DAY,2007,29440,29659,0.794,0.7589,0.7326,13.17,12.55,2.81,14.97,2.23,1.03,3.02,16.03,168,DAY,2007,446,403,50,20,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
167,DAY,2006,31367,31203,0.7851,0.7528,0.751,12.91,12.61,2.72,14.58,1.61,0.56,2.81,14.39,167,DAY,2006,238,247,27,9,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
166,DAY,2005,39119,38814,0.7608,0.7145,0.7529,13.27,12.83,3.66,15.58,1.52,0.96,2.64,14.24,166,DAY,2005,378,354,31,22,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
165,DAY,2004,41845,41844,0.7263,0.6853,0.7494,14.95,13.53,3.79,17.18,1.61,0.58,2.59,14.27,165,DAY,2004,418,385,35,29,2497,2554,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes
615,PIT,2014,58332,58291,0.777,0.7409,0.7498,13.76,12.42,2.37,15.3,2.21,1.21,2.8,15.1,600,PIT,2014,523,457,82,31,2699,2850,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes
614,PIT,2013,59106,59132,0.7887,0.7231,0.7631,13.18,13.52,3.58,16.1,2.06,1.23,2.65,14.12,599,PIT,2013,472,376,65,41,2699,2850,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes
613,PIT,2012,58244,58161,0.8107,0.7727,0.7883,11.73,12.95,2.63,13.53,2.01,1.04,2.26,12.15,598,PIT,2012,372,328,64,40,2699,2850,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes
612,PIT,2011,63078,63037,0.7774,0.7329,0.7581,14.26,13.3,2.9,16.36,2.6,0.99,3.01,14.32,597,PIT,2011,527,480,88,58,2699,2850,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes
611,PIT,2010,60738,60748,0.8088,0.7386,0.7848,12.1,14.34,4.01,15.28,2.62,1.02,2.72,12.31,596,PIT,2010,735,653,106,48,2699,2850,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes
610,PIT,2009,61447,61411,0.7941,0.7378,0.7865,13.09,14,3.49,15.83,2.78,1.02,2.66,12.37,595,PIT,2009,419,341,88,65,2699,2850,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes
